STRUCTURE_NUMBER_008,LOCATION_009,lat,lon,"coordinates (lat, lon)",YEAR_BUILT_027,FUNCTIONAL_CLASS_026,ADT_029,PERCENT_ADT_TRUCK_109,MIN_VERT_CLR_010,VC_ft,d_vc,N_detour,p_height,V_elem_height,Risk_Index,Risk_Level,Risk_Explanation,Street_View_URL
171980AA0272002,'0.79 MI SW OF SH 7',31.24685277777780,-96.35004444444440,"31.246853, -96.350044",2017,9,70,0.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.246853,-96.350044"
171980AA0146003,'5.0 MI E OF FM 50',30.74310277777780,-96.49736944444440,"30.743103, -96.497369",2001,9,37,3.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.743103,-96.497369"
172360067506040,'1.65 MI SE OF FM 2989',30.85490833333330,-95.742925,"30.854908, -95.742925",1962,1,18682,39.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.854908,-95.742925"
172360067506041,'1.65 MI SE OF FM 2989',30.855075000000000,-95.74234166666670,"30.855075, -95.742342",1962,7,71,13.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.855075,-95.742342"
172360067506042,'1.9 MI SE OF FM 2989',30.85281388888890,-95.73928055555560,"30.852814, -95.739281",1962,7,42,7.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.852814,-95.739281"
172360067506043,'1.9 MI SE OF FM 2989',30.852316666666700,-95.73976111111110,"30.852317, -95.739761",1962,1,16254,31.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.852317,-95.739761"
172360067506044,'1.9 MI SE OF FM 2989',30.85245555555560,-95.73960555555560,"30.852456, -95.739606",1962,1,16254,31.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.852456,-95.739606"
172360067506045,'2.4 MI SE OF FM 2989',30.848602777777800,-95.73359444444440,"30.848603, -95.733594",1962,7,71,13.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.848603,-95.733594"
172360067506046,'2.4 MI SE OF FM 2989',30.848166666666700,-95.73383333333330,"30.848167, -95.733833",1962,1,32507,31.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.848167,-95.733833"
172360067506047,'4.6 MI SE OF FM 2989',30.826375,-95.7069638888889,"30.826375, -95.706964",1962,7,71,13.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.826375,-95.706964"
172360067506048,'4.6 MI SE OF FM 2989',30.82616388888890,-95.70803611111110,"30.826164, -95.708036",1962,1,32507,39.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.826164,-95.708036"
172360067506050,'1.5 MI NW OF FM 1696',30.790008333333300,-95.6699138888889,"30.790008, -95.669914",1962,7,42,7.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.790008,-95.669914"
172360067506051,'1.5 MI NW OF FM 1696',30.789575000000000,-95.67027222222220,"30.789575, -95.670272",1962,1,16254,31.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.789575,-95.670272"
172360067506052,'1.5 MI NW OF FM 1696',30.789741666666700,-95.67014166666670,"30.789742, -95.670142",1962,1,16254,31.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.789742,-95.670142"
172360067506054,'1.45 MI N OF SH 75',30.77653611111110,-95.65004444444450,"30.776536, -95.650044",1962,1,17386,30.0,5.08,16.6666672,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.776536,-95.650044"
172360010909206,'1.46 MI S OF US 190',30.69543055555560,-95.53158888888890,"30.695431, -95.531589",2012,14,3712,8.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.695431,-95.531589"
172360067506056,'1.25 MI SE OF FM 1696',30.76567222222220,-95.63364722222220,"30.765672, -95.633647",1962,1,34771,38.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.765672,-95.633647"
172360067506091,'9.45 MI NW OF FM 1696',30.87336944444450,-95.760675,"30.873369, -95.760675",1964,8,577,9.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.873369,-95.760675"
