STRUCTURE_NUMBER_008,LOCATION_009,MAT_GROUP,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,F_deck,F_super,F_sub,D_decay_index,p_advdet,Risk_advdet,"coordinates (lat, lon)",Risk_Level,Street_View_URL,Risk_Explanation
1.4028E+14,'0.40 MI N OF SH 142',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"29.888467, -97.712600",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.888467,-97.712600",
1.4028E+14,'1.7 MI S OF SH 142',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"29.859322, -97.709158",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.859322,-97.709158",
1.4028E+14,'1.7 MI S OF SH 142',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"29.859444, -97.709667",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.859444,-97.709667",
1.4028E+14,'1.7 MI S OF SH 142',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"29.859742, -97.710089",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.859742,-97.710089",
1.4028E+14,'1.7 MI S OF SH 142',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"29.859947, -97.710536",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.859947,-97.710536",
140870B00010001,'0.2 Mi NE of US 87',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.277028, -98.870461",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.277028,-98.870461",
1.4106E+14,'2.2 MI N OF RM 150',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.016864, -97.858067",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.016864,-97.858067",
1.4106E+14,'1.6 MI N OF LP 82',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"29.912353, -97.898208",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.912353,-97.898208",
1.4106E+14,'1.53 MI S  OF FM 2001',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.058997, -97.833969",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.058997,-97.833969",
1.4106E+14,'1.4 MI N OF SH 123',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"29.882692, -97.921972",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.882692,-97.921972",
141060C05000003,'0.8 MI E OF FM 1626',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.028306, -97.859378",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.028306,-97.859378",
1.4144E+14,'0.2 MI S OF MILAM CL',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.464697, -97.140667",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.464697,-97.140667",
1.415E+14,'0.70 MI N OF RM 965',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.553703, -98.701364",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.553703,-98.701364",
1.4227E+14,'1.7 MI S OF WILLIAMSON CL',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.456075, -97.666414",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.456075,-97.666414",
1.4227E+14,'2.1 MI S OF AIRPORT BLVD',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.274708, -97.731442",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.274708,-97.731442",
1.4227E+14,'1.5 MI S OF US 290',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.300597, -97.715375",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.300597,-97.715375",
1.4227E+14,'1.50 MI S OF US 290',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.301700, -97.714986",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.301700,-97.714986",
1.4227E+14,'6.65 MI S OF US 183',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.250608, -97.735581",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.250608,-97.735581",
1.4227E+14,'2.2 MI S OF FM 734',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.377114, -97.675986",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.377114,-97.675986",
1.4227E+14,'IH 35/SH 71 INTERCHANGE',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.216639, -97.751394",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.216639,-97.751394",
1.4227E+14,'BETWEEN LAMAR AND IH 35',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.337742, -97.697072",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.337742,-97.697072",
1.4227E+14,'BETWEEN LAMAR AND IH 35',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.344744, -97.706989",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.344744,-97.706989",
1.4227E+14,'2.6 MI N OF HAYS C/L',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.135258, -97.798403",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.135258,-97.798403",
1.4227E+14,'3.1 MI E OF JCT 290 & 71',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.235489, -97.825553",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.235489,-97.825553",
1.4227E+14,'3.2 MI E OF JCT 290 & 71',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.235075, -97.823811",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.235075,-97.823811",
1.4227E+14,'2.2 MI SW OF US 183',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.378028, -97.778336",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.378028,-97.778336",
1.4227E+14,'4.7 MI S OF US 183',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.359644, -97.790375",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.359644,-97.790375",
1.4227E+14,'1.3 MI W OF IH 35',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.226333, -97.769456",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.226333,-97.769456",
1.4227E+14,'0.70 MI E  OF IH 35',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.321478, -97.695261",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.321478,-97.695261",
1.4227E+14,'0.40 MI E  OF SPRINGDALE',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.328644, -97.648081",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.328644,-97.648081",
1.4227E+14,'2.9 MI W  OF FM 3177',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.329106, -97.644711",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.329106,-97.644711",
1.4227E+14,'1.00 MI NW OF IH 35',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.348042, -97.712244",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.348042,-97.712244",
1.4227E+14,'0.3 MI N OF LOOP 360',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.394125, -97.746703",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.394125,-97.746703",
1.4227E+14,'US 183 / LP 1 INTERCHANGE',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.379481, -97.738158",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.379481,-97.738158",
1.4227E+14,'US 183 / LP 1 INTERCHANGE',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.379792, -97.737992",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.379792,-97.737992",
1.4227E+14,'US 183 / LP 1 INTERCHANGE',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.378561, -97.735153",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.378561,-97.735153",
1.4227E+14,'1.00 MI NW OF IH 35',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.347853, -97.712444",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.347853,-97.712444",
1.4227E+14,'0.40 MI NW OF US 290',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.329169, -97.678681",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.329169,-97.678681",
1.4227E+14,'US 183 AT SH 71 INTERSECT',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.223236, -97.683981",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.223236,-97.683981",
1.4227E+14,'2.15 MI N OF US 290',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.369792, -97.583642",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.369792,-97.583642",
1.4227E+14,'2.15 MI N OF US 290',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.369681, -97.583122",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.369681,-97.583122",
1.4227E+14,'3.0 MI S OF SH 45',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.429294, -97.589158",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.429294,-97.589158",
1.4227E+14,'3.0 MI S OF SH 45',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.429300, -97.589786",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.429300,-97.589786",
1.4227E+14,'0.6 MI S OF US 290',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.332414, -97.587136",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.332414,-97.587136",
1.4227E+14,'1.35 MI S OF US 290',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.323231, -97.580417",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.323231,-97.580417",
1.4227E+14,'4.1 MI S OF US 290',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.288242, -97.576103",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.288242,-97.576103",
1.4227E+14,'1.1 MI S OF FM 973',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.275506, -97.588244",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.275506,-97.588244",
1.4227E+14,'3.0 MI S OF FM 973',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.253839, -97.604533",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.253839,-97.604533",
1.4227E+14,'2.0 MI S OF FM 969',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.229167, -97.620342",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.229167,-97.620342",
1.4227E+14,'0.20 MI S OF FM 812',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.138450, -97.664717",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.138450,-97.664717",
1.4227E+14,'1.7 MI S OF FM 812',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.117933, -97.660583",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.117933,-97.660583",
1.4227E+14,'0.20 MI N OF FM 812',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.142911, -97.663286",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.142911,-97.663286",
1.4227E+14,'0.20 MI N OF FM 812',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.142544, -97.662436",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.142544,-97.662436",
1.4227E+14,'0.15 MI S OF MOORE RD',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.115447, -97.660678",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.115447,-97.660678",
1.4227E+14,'0.15 MI S OF MOORE RD',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.115761, -97.661133",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.115761,-97.661133",
1.4227E+14,'1.95 MI N OF US 183',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.102842, -97.669322",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.102842,-97.669322",
1.4227E+14,'1.05 MI N OF US 183',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.092239, -97.678650",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.092239,-97.678650",
1.4227E+14,'1.05 MI N OF US 183',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.092719, -97.679181",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.092719,-97.679181",
1.4227E+14,'1.1 MI N OF SH 21',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.043964, -97.689978",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.043964,-97.689978",
1.4227E+14,'5.20 MI E OF IH 35',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.472197, -97.592342",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.472197,-97.592342",
1.4227E+14,'0.6 MI E OF US 183',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.283481, -97.654994",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.283481,-97.654994",
1.4227E+14,'1.3 MI W OF LP 360',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.373650, -97.804306",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.373650,-97.804306",
1.4227E+14,'4.25 MI S OF US 183',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.321367, -97.756150",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.321367,-97.756150",
1.4227E+14,'5.05 MI S OF US 183',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.309003, -97.757353",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.309003,-97.757353",
1.4227E+14,'2.30 MI NE OF LP 360',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.269300, -97.776006",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.269300,-97.776006",
1.4227E+14,'0.70 MI N OF RM 2244',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.273867, -97.771856",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.273867,-97.771856",
1.4227E+14,'0.70 MI N of RM 2244',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.273628, -97.771675",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.273628,-97.771675",
1.4227E+14,'LP1NB to 5th St',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.275439, -97.768222",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.275439,-97.768222",
1.4227E+14,'1.3 MI N OF FM 2244',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.279425, -97.767150",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.279425,-97.767150",
1.4227E+14,'LADY BIRD LAKE INTCHNG',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.276911, -97.767253",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.276911,-97.767253",
1.4227E+14,'2.05 MI S OF US 183',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.351753, -97.748964",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.351753,-97.748964",
1.4227E+14,'AT INT LP 1 AND LP 360',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.250417, -97.806250",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.250417,-97.806250",
1.4227E+14,'0.60 MI S OF LP 360',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.242342, -97.811608",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.242342,-97.811608",
1.4227E+14,'0.6 MI S OF LOOP 360',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.240364, -97.814964",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.240364,-97.814964",
1.4227E+14,'2.6 MI N OF US 183',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.408839, -97.716064",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.408839,-97.716064",
1.4227E+14,'1.70 MI N OF US 183',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.402131, -97.728422",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.402131,-97.728422",
1.4227E+14,'1.70 MI N OF US 183',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.402597, -97.728422",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.402597,-97.728422",
1.4227E+14,'2.0 MI S OF SLAUGHTER LN',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.177194, -97.883936",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.177194,-97.883936",
1.4227E+14,'1.7 MI W OF LP 1',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.432478, -97.728950",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.432478,-97.728950",
1.4227E+14,'0.1 MI W OF EUROPA LN',Concrete – prestressed,7.0,6.0,7.0,0.07,0.15,0.07,10.2,0.14780151679651,0.14780151679651,"30.432461, -97.728400",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.432461,-97.728400",
1.4227E+14,'0.2 MI W OF LP 1',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.420269, -97.704319",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.420269,-97.704319",
142270AA1465001,'1.5 MI NW OF US 290',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.352628, -97.644617",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.352628,-97.644617",
142270AA1465003,'0.10 MI NE OF FERGUSON LN',Concrete – prestressed,7.0,7.0,6.0,0.07,0.07,0.15,10.2,0.14780151679651,0.14780151679651,"30.343794, -97.661839",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.343794,-97.661839",
